"block","plot","com","pool","uind","fdiv","light","sp","div","h.slope"
"B2","B2.Yb10","cg|dh","Y","B2.Yb10|i-15","D2","s","cg",2,0.5
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-01","D2","s","cg",2,1.74754901960784
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-02","D2","s","cg",2,-1.5
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-04","D2","s","cg",2,1.25607396694702e-15
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-05","D2","s","cg",2,1.34313725490196
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-10","D2","s","cg",2,2.62745098039216
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-11","D2","s","cg",2,1.49877450980392
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-14","D2","s","cg",2,0.497549019607843
"B3","B3.Yb07","cg|cl","Y","B3.Yb07|i-15","D2","s","cg",2,3.12377450980392
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-03","D2","s","cg",2,NA
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-06","D2","s","cg",2,-1.98602732259782e-16
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-07","D2","s","cg",2,0.373774509803922
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-08","D2","s","cg",2,NA
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-09","D2","s","cg",2,0.791666666666667
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-12","D2","s","cg",2,0.5
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-13","D2","s","cg",2,0.957107843137254
"B3","B3.Yb10","cg|dh","Y","B3.Yb10|i-16","D2","s","cg",2,NA
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-01","D2","s","cg",2,NA
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-02","D2","s","cg",2,0.0553359683794465
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-04","D2","s","cg",2,-0.25
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-07","D2","s","cg",2,-7.69185074553426e-16
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-09","D2","s","cg",2,NA
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-11","D2","s","cg",2,0.175824175824176
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-12","D2","s","cg",2,0.37032967032967
"B4","B4.Yb07","cg|cl","Y","B4.Yb07|i-15","D2","s","cg",2,1.48241758241758
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-01","D2","s","cg",2,0.530769230769231
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-02","D2","s","cg",2,0.50989010989011
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-04","D2","s","cg",2,0.499999999999998
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-07","D2","s","cg",2,0.493406593406593
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-09","D2","s","cg",2,0.365934065934066
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-11","D2","s","cg",2,NA
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-12","D2","s","cg",2,2
"B4","B4.Yb09","cg|pm","Y","B4.Yb09|i-15","D2","s","cg",2,-7.69185074553426e-16
"B1","B1.Yb11","cg|cl|dh|pm","Y","B1.Yb11|i-03","D4","s","cg",4,1.28921568627451
"B1","B1.Yb11","cg|cl|dh|pm","Y","B1.Yb11|i-06","D4","s","cg",4,0.686274509803922
"B1","B1.Yb11","cg|cl|dh|pm","Y","B1.Yb11|i-16","D4","s","cg",4,NA
"B2","B2.Yb11","cg|cl|dh|pm","Y","B2.Yb11|i-03","D4","s","cg",4,NA
"B2","B2.Yb11","cg|cl|dh|pm","Y","B2.Yb11|i-06","D4","s","cg",4,0.279411764705882
"B2","B2.Yb11","cg|cl|dh|pm","Y","B2.Yb11|i-09","D4","s","cg",4,0.378676470588235
"B2","B2.Yb11","cg|cl|dh|pm","Y","B2.Yb11|i-12","D4","s","cg",4,0.963235294117647
"B3","B3.Yb11","cg|cl|dh|pm","Y","B3.Yb11|i-05","D4","s","cg",4,0.742647058823529
"B3","B3.Yb11","cg|cl|dh|pm","Y","B3.Yb11|i-09","D4","s","cg",4,1.33333333333333
"B3","B3.Yb11","cg|cl|dh|pm","Y","B3.Yb11|i-10","D4","s","cg",4,1.0796568627451
"B3","B3.Yb11","cg|cl|dh|pm","Y","B3.Yb11|i-14","D4","s","cg",4,NA
"B4","B4.Yb11","cg|cl|dh|pm","Y","B4.Yb11|i-01","D4","s","cg",4,1
"B4","B4.Yb11","cg|cl|dh|pm","Y","B4.Yb11|i-02","D4","s","cg",4,0.6
"B4","B4.Yb11","cg|cl|dh|pm","Y","B4.Yb11|i-06","D4","s","cg",4,0.289010989010989
"B4","B4.Yb11","cg|cl|dh|pm","Y","B4.Yb11|i-13","D4","s","cg",4,1
"B1","B1.Xa03","ch","X","B1.Xa03|i-01","D1","c","ch",1,0.795343137254902
"B1","B1.Xa03","ch","X","B1.Xa03|i-02","D1","c","ch",1,0.34065934065934
"B1","B1.Xa03","ch","X","B1.Xa03|i-03","D1","c","ch",1,1.70833333333333
"B1","B1.Xa03","ch","X","B1.Xa03|i-04","D1","c","ch",1,-0.50000000000001
"B1","B1.Xa03","ch","X","B1.Xa03|i-05","D1","c","ch",1,0.377450980392156
"B1","B1.Xa03","ch","X","B1.Xa03|i-06","D1","c","ch",1,1.0625
"B1","B1.Xa03","ch","X","B1.Xa03|i-07","D1","c","ch",1,1.43493150684932
"B1","B1.Xa03","ch","X","B1.Xa03|i-08","D1","c","ch",1,0.563725490196079
"B1","B1.Xa03","ch","X","B1.Xa03|i-09","D1","c","ch",1,1.75
"B1","B1.Xa03","ch","X","B1.Xa03|i-10","D1","c","ch",1,0.985294117647059
"B1","B1.Xa03","ch","X","B1.Xa03|i-11","D1","c","ch",1,0.251225490196078
"B1","B1.Xa03","ch","X","B1.Xa03|i-12","D1","c","ch",1,NA
"B1","B1.Xa03","ch","X","B1.Xa03|i-13","D1","c","ch",1,1.09313725490196
"B1","B1.Xa03","ch","X","B1.Xa03|i-14","D1","c","ch",1,1.60294117647059
"B1","B1.Xa03","ch","X","B1.Xa03|i-15","D1","c","ch",1,1.41421568627451
"B1","B1.Xa03","ch","X","B1.Xa03|i-16","D1","c","ch",1,1.68872549019608
"B2","B2.Xa03","ch","X","B2.Xa03|i-01","D1","c","ch",1,1.25
"B2","B2.Xa03","ch","X","B2.Xa03|i-02","D1","c","ch",1,1.24999999999999
"B2","B2.Xa03","ch","X","B2.Xa03|i-03","D1","c","ch",1,-2
"B2","B2.Xa03","ch","X","B2.Xa03|i-04","D1","c","ch",1,2.125
"B2","B2.Xa03","ch","X","B2.Xa03|i-05","D1","c","ch",1,3.49754901960784
"B2","B2.Xa03","ch","X","B2.Xa03|i-06","D1","c","ch",1,1.05274725274725
"B2","B2.Xa03","ch","X","B2.Xa03|i-07","D1","c","ch",1,3.53553921568627
"B2","B2.Xa03","ch","X","B2.Xa03|i-08","D1","c","ch",1,-0.250000000000011
"B2","B2.Xa03","ch","X","B2.Xa03|i-09","D1","c","ch",1,2.41911764705882
"B2","B2.Xa03","ch","X","B2.Xa03|i-10","D1","c","ch",1,1.49754901960784
"B2","B2.Xa03","ch","X","B2.Xa03|i-11","D1","c","ch",1,-1.8406862745098
"B2","B2.Xa03","ch","X","B2.Xa03|i-12","D1","c","ch",1,0.249999999999993
"B2","B2.Xa03","ch","X","B2.Xa03|i-13","D1","c","ch",1,0.759803921568628
"B2","B2.Xa03","ch","X","B2.Xa03|i-14","D1","c","ch",1,2.41176470588235
"B2","B2.Xa03","ch","X","B2.Xa03|i-15","D1","c","ch",1,1.76225490196078
"B2","B2.Xa03","ch","X","B2.Xa03|i-16","D1","c","ch",1,2.38480392156863
"B3","B3.Xa03","ch","X","B3.Xa03|i-01","D1","c","ch",1,3.10416666666667
"B3","B3.Xa03","ch","X","B3.Xa03|i-02","D1","c","ch",1,0.575980392156863
"B3","B3.Xa03","ch","X","B3.Xa03|i-03","D1","c","ch",1,5.05637254901961
"B3","B3.Xa03","ch","X","B3.Xa03|i-04","D1","c","ch",1,3.4828431372549
"B3","B3.Xa03","ch","X","B3.Xa03|i-05","D1","c","ch",1,0.845588235294117
"B3","B3.Xa03","ch","X","B3.Xa03|i-06","D1","c","ch",1,6.19117647058823
"B3","B3.Xa03","ch","X","B3.Xa03|i-07","D1","c","ch",1,3.3125
"B3","B3.Xa03","ch","X","B3.Xa03|i-08","D1","c","ch",1,3.28921568627451
"B3","B3.Xa03","ch","X","B3.Xa03|i-09","D1","c","ch",1,1.79656862745098
"B3","B3.Xa03","ch","X","B3.Xa03|i-10","D1","c","ch",1,1.63725490196078
"B3","B3.Xa03","ch","X","B3.Xa03|i-11","D1","c","ch",1,0.499999999999988
"B3","B3.Xa03","ch","X","B3.Xa03|i-12","D1","c","ch",1,4.39460784313725
"B3","B3.Xa03","ch","X","B3.Xa03|i-13","D1","c","ch",1,4.22303921568627
"B3","B3.Xa03","ch","X","B3.Xa03|i-14","D1","c","ch",1,0
"B3","B3.Xa03","ch","X","B3.Xa03|i-15","D1","c","ch",1,4.2156862745098
"B3","B3.Xa03","ch","X","B3.Xa03|i-16","D1","c","ch",1,6.35416666666667
"B4","B4.Xa03","ch","X","B4.Xa03|i-01","D1","c","ch",1,2.46703296703297
"B4","B4.Xa03","ch","X","B4.Xa03|i-02","D1","c","ch",1,3.12307692307692
"B4","B4.Xa03","ch","X","B4.Xa03|i-03","D1","c","ch",1,-0.270329670329671
"B4","B4.Xa03","ch","X","B4.Xa03|i-04","D1","c","ch",1,0.96153846153846
"B4","B4.Xa03","ch","X","B4.Xa03|i-05","D1","c","ch",1,1.50549450549451
"B4","B4.Xa03","ch","X","B4.Xa03|i-06","D1","c","ch",1,NA
"B4","B4.Xa03","ch","X","B4.Xa03|i-07","D1","c","ch",1,1.23516483516483
"B4","B4.Xa03","ch","X","B4.Xa03|i-08","D1","c","ch",1,2.84395604395604
"B4","B4.Xa03","ch","X","B4.Xa03|i-09","D1","c","ch",1,1.00000000000001
"B4","B4.Xa03","ch","X","B4.Xa03|i-10","D1","c","ch",1,0.758241758241757
"B4","B4.Xa03","ch","X","B4.Xa03|i-11","D1","c","ch",1,2.27142857142857
"B4","B4.Xa03","ch","X","B4.Xa03|i-12","D1","c","ch",1,1.38351648351648
"B4","B4.Xa03","ch","X","B4.Xa03|i-13","D1","c","ch",1,NA
"B4","B4.Xa03","ch","X","B4.Xa03|i-14","D1","c","ch",1,2.8043956043956
"B4","B4.Xa03","ch","X","B4.Xa03|i-15","D1","c","ch",1,-0.500000000000014
"B4","B4.Xa03","ch","X","B4.Xa03|i-16","D1","c","ch",1,1.5043956043956
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-02","D2","c","ch",2,2.76593137254902
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-04","D2","c","ch",2,-6.15348059642741e-15
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-05","D2","c","ch",2,1.79656862745098
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-07","D2","c","ch",2,3.47671568627451
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-10","D2","c","ch",2,4.64583333333333
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-12","D2","c","ch",2,-6.00000000000001
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-13","D2","c","ch",2,0.600000000000003
"B1","B1.Xa06","ch|ss","X","B1.Xa06|i-15","D2","c","ch",2,2.73406862745098
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-02","D2","c","ch",2,1.23076923076923
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-04","D2","c","ch",2,0.154411764705883
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-05","D2","c","ch",2,2.06740196078431
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-07","D2","c","ch",2,0.128571428571429
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-10","D2","c","ch",2,1.78308823529412
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-12","D2","c","ch",2,2.61029411764706
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-13","D2","c","ch",2,0.803921568627451
"B1","B1.Xa08","ch|ed","X","B1.Xa08|i-15","D2","c","ch",2,-3.00000000000001
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-01","D2","c","ch",2,1.35
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-03","D2","c","ch",2,2.30514705882353
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-06","D2","c","ch",2,-4.50000000000001
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-08","D2","c","ch",2,4.08455882352941
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-09","D2","c","ch",2,0.757352941176471
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-11","D2","c","ch",2,3.31740196078431
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-14","D2","c","ch",2,2.43504901960784
"B1","B1.Xa10","ch|qs","X","B1.Xa10|i-16","D2","c","ch",2,0.499999999999991
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-01","D2","c","ch",2,-0.318627450980392
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-02","D2","c","ch",2,-0.171568627450981
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-04","D2","c","ch",2,1.21691176470588
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-05","D2","c","ch",2,-0.599999999999999
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-10","D2","c","ch",2,3.40196078431372
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-11","D2","c","ch",2,1.80147058823529
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-14","D2","c","ch",2,1.25
"B2","B2.Xa06","ch|ss","X","B2.Xa06|i-15","D2","c","ch",2,-0.449450549450549
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-01","D2","c","ch",2,-6
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-02","D2","c","ch",2,0.500000000000004
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-04","D2","c","ch",2,1.8
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-05","D2","c","ch",2,-0.250000000000011
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-10","D2","c","ch",2,-0.250000000000005
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-11","D2","c","ch",2,7.05
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-14","D2","c","ch",2,0.749999999999996
"B2","B2.Xa08","ch|ed","X","B2.Xa08|i-15","D2","c","ch",2,1.81372549019608
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-03","D2","c","ch",2,1.91421568627451
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-06","D2","c","ch",2,0.6
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-07","D2","c","ch",2,0.749999999999997
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-08","D2","c","ch",2,-2
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-09","D2","c","ch",2,3.13112745098039
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-12","D2","c","ch",2,0.147252747252747
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-13","D2","c","ch",2,1.76470588235294
"B2","B2.Xa10","ch|qs","X","B2.Xa10|i-16","D2","c","ch",2,-0.845588235294117
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-03","D2","c","ch",2,3.65441176470588
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-07","D2","c","ch",2,0.249999999999999
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-08","D2","c","ch",2,5.89828431372549
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-09","D2","c","ch",2,2.27573529411765
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-12","D2","c","ch",2,3.82107843137255
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-13","D2","c","ch",2,-6.15348059642741e-15
"B3","B3.Xa06","ch|ss","X","B3.Xa06|i-16","D2","c","ch",2,5.43627450980392
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-01","D2","c","ch",2,3.44117647058824
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-02","D2","c","ch",2,2.21078431372549
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-04","D2","c","ch",2,1.25245098039216
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-05","D2","c","ch",2,0.571078431372551
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-10","D2","c","ch",2,4.03431372549019
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-11","D2","c","ch",2,1.875
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-14","D2","c","ch",2,2.11274509803922
"B3","B3.Xa08","ch|ed","X","B3.Xa08|i-15","D2","c","ch",2,-1.57306684141546
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-03","D2","c","ch",2,4.58578431372549
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-06","D2","c","ch",2,3.04656862745098
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-07","D2","c","ch",2,3.97303921568628
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-08","D2","c","ch",2,9.2156862745098
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-09","D2","c","ch",2,3.68872549019608
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-12","D2","c","ch",2,NA
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-13","D2","c","ch",2,2.77941176470588
"B3","B3.Xa10","ch|qs","X","B3.Xa10|i-16","D2","c","ch",2,10.6323529411765
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-01","D2","c","ch",2,1.86813186813187
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-02","D2","c","ch",2,-0.0351648351648327
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-04","D2","c","ch",2,NA
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-07","D2","c","ch",2,0.887912087912087
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-09","D2","c","ch",2,2.56483516483516
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-11","D2","c","ch",2,1.57142857142857
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-12","D2","c","ch",2,1.41098901098901
"B4","B4.Xa06","ch|ss","X","B4.Xa06|i-15","D2","c","ch",2,2.38901098901099
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-01","D2","c","ch",2,3.65274725274725
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-02","D2","c","ch",2,4.44835164835165
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-04","D2","c","ch",2,2.24725274725274
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-07","D2","c","ch",2,3.12307692307692
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-09","D2","c","ch",2,1.1010989010989
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-11","D2","c","ch",2,3.06153846153846
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-12","D2","c","ch",2,2.5010989010989
"B4","B4.Xa08","ch|ed","X","B4.Xa08|i-15","D2","c","ch",2,5.32967032967033
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-01","D2","c","ch",2,5.5
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-02","D2","c","ch",2,NA
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-04","D2","c","ch",2,2.96043956043956
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-07","D2","c","ch",2,2.47692307692307
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-08","D2","c","ch",2,2.36153846153846
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-09","D2","c","ch",2,2.12087912087912
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-11","D2","c","ch",2,1.30769230769231
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-12","D2","c","ch",2,2.40879120879121
"B4","B4.Xa10","ch|qs","X","B4.Xa10|i-15","D2","c","ch",2,1.9065934065934
"B1","B1.Xa11","ch|ed|qs|ss","X","B1.Xa11|i-05","D4","c","ch",4,-0.299999999999999
"B1","B1.Xa11","ch|ed|qs|ss","X","B1.Xa11|i-10","D4","c","ch",4,0.549019607843137
"B2","B2.Xa11","ch|ed|qs|ss","X","B2.Xa11|i-03","D4","c","ch",4,-6.15348059642741e-15
"B2","B2.Xa11","ch|ed|qs|ss","X","B2.Xa11|i-04","D4","c","ch",4,0.74999999999999
"B2","B2.Xa11","ch|ed|qs|ss","X","B2.Xa11|i-06","D4","c","ch",4,0.125
"B2","B2.Xa11","ch|ed|qs|ss","X","B2.Xa11|i-15","D4","c","ch",4,-0.250000000000017
"B3","B3.Xa11","ch|ed|qs|ss","X","B3.Xa11|i-04","D4","c","ch",4,9.32230392156863
"B3","B3.Xa11","ch|ed|qs|ss","X","B3.Xa11|i-07","D4","c","ch",4,3.05392156862745
"B3","B3.Xa11","ch|ed|qs|ss","X","B3.Xa11|i-13","D4","c","ch",4,3.35294117647059
"B3","B3.Xa11","ch|ed|qs|ss","X","B3.Xa11|i-16","D4","c","ch",4,-1.49999999999999
"B4","B4.Xa11","ch|ed|qs|ss","X","B4.Xa11|i-01","D4","c","ch",4,-1.75824175824176
"B4","B4.Xa11","ch|ed|qs|ss","X","B4.Xa11|i-02","D4","c","ch",4,5
"B4","B4.Xa11","ch|ed|qs|ss","X","B4.Xa11|i-06","D4","c","ch",4,1.37582417582418
"B4","B4.Xa11","ch|ed|qs|ss","X","B4.Xa11|i-13","D4","c","ch",4,-1.85714285714286
"B1","B1.Xb03","ch","X","B1.Xb03|i-01","D1","s","ch",1,2.99999999999999
"B1","B1.Xb03","ch","X","B1.Xb03|i-02","D1","s","ch",1,0.749999999999992
"B1","B1.Xb03","ch","X","B1.Xb03|i-03","D1","s","ch",1,0.901098901098901
"B1","B1.Xb03","ch","X","B1.Xb03|i-04","D1","s","ch",1,0.237745098039216
"B1","B1.Xb03","ch","X","B1.Xb03|i-05","D1","s","ch",1,4
"B1","B1.Xb03","ch","X","B1.Xb03|i-06","D1","s","ch",1,3.49999999999999
"B1","B1.Xb03","ch","X","B1.Xb03|i-07","D1","s","ch",1,0.824175824175826
"B1","B1.Xb03","ch","X","B1.Xb03|i-08","D1","s","ch",1,2.49999999999999
"B1","B1.Xb03","ch","X","B1.Xb03|i-09","D1","s","ch",1,8.9
"B1","B1.Xb03","ch","X","B1.Xb03|i-10","D1","s","ch",1,2.49999999999999
"B1","B1.Xb03","ch","X","B1.Xb03|i-11","D1","s","ch",1,4.5
"B1","B1.Xb03","ch","X","B1.Xb03|i-12","D1","s","ch",1,1.89950980392157
"B1","B1.Xb03","ch","X","B1.Xb03|i-13","D1","s","ch",1,1.45454545454545
"B1","B1.Xb03","ch","X","B1.Xb03|i-14","D1","s","ch",1,4.49999999999999
"B1","B1.Xb03","ch","X","B1.Xb03|i-15","D1","s","ch",1,1.75
"B1","B1.Xb03","ch","X","B1.Xb03|i-16","D1","s","ch",1,0.964460784313725
"B2","B2.Xb03","ch","X","B2.Xb03|i-01","D1","s","ch",1,2.87254901960784
"B2","B2.Xb03","ch","X","B2.Xb03|i-02","D1","s","ch",1,1.5
"B2","B2.Xb03","ch","X","B2.Xb03|i-03","D1","s","ch",1,0.499999999999985
"B2","B2.Xb03","ch","X","B2.Xb03|i-04","D1","s","ch",1,-1.8
"B2","B2.Xb03","ch","X","B2.Xb03|i-05","D1","s","ch",1,2.37990196078431
"B2","B2.Xb03","ch","X","B2.Xb03|i-06","D1","s","ch",1,2.42857142857143
"B2","B2.Xb03","ch","X","B2.Xb03|i-07","D1","s","ch",1,1.73774509803921
"B2","B2.Xb03","ch","X","B2.Xb03|i-08","D1","s","ch",1,-0.900826446280992
"B2","B2.Xb03","ch","X","B2.Xb03|i-09","D1","s","ch",1,4.63235294117647
"B2","B2.Xb03","ch","X","B2.Xb03|i-10","D1","s","ch",1,1.05882352941176
"B2","B2.Xb03","ch","X","B2.Xb03|i-11","D1","s","ch",1,2.05392156862745
"B2","B2.Xb03","ch","X","B2.Xb03|i-12","D1","s","ch",1,6.4
"B2","B2.Xb03","ch","X","B2.Xb03|i-13","D1","s","ch",1,3.19362745098039
"B2","B2.Xb03","ch","X","B2.Xb03|i-14","D1","s","ch",1,1.31617647058824
"B2","B2.Xb03","ch","X","B2.Xb03|i-15","D1","s","ch",1,0.230392156862745
"B2","B2.Xb03","ch","X","B2.Xb03|i-16","D1","s","ch",1,1.86969696969697
"B3","B3.Xb03","ch","X","B3.Xb03|i-01","D1","s","ch",1,2.62990196078431
"B3","B3.Xb03","ch","X","B3.Xb03|i-02","D1","s","ch",1,3.79044117647059
"B3","B3.Xb03","ch","X","B3.Xb03|i-03","D1","s","ch",1,3.35714285714286
"B3","B3.Xb03","ch","X","B3.Xb03|i-04","D1","s","ch",1,2.11519607843137
"B3","B3.Xb03","ch","X","B3.Xb03|i-05","D1","s","ch",1,3.2
"B3","B3.Xb03","ch","X","B3.Xb03|i-06","D1","s","ch",1,2.71813725490196
"B3","B3.Xb03","ch","X","B3.Xb03|i-07","D1","s","ch",1,2.65384615384615
"B3","B3.Xb03","ch","X","B3.Xb03|i-08","D1","s","ch",1,2.22794117647059
"B3","B3.Xb03","ch","X","B3.Xb03|i-09","D1","s","ch",1,2.76415094339623
"B3","B3.Xb03","ch","X","B3.Xb03|i-10","D1","s","ch",1,3.0030612244898
"B3","B3.Xb03","ch","X","B3.Xb03|i-11","D1","s","ch",1,2.23406862745098
"B3","B3.Xb03","ch","X","B3.Xb03|i-12","D1","s","ch",1,3.99999999999999
"B3","B3.Xb03","ch","X","B3.Xb03|i-13","D1","s","ch",1,9.25714285714286
"B3","B3.Xb03","ch","X","B3.Xb03|i-14","D1","s","ch",1,3.48571428571428
"B3","B3.Xb03","ch","X","B3.Xb03|i-15","D1","s","ch",1,3.48774509803922
"B3","B3.Xb03","ch","X","B3.Xb03|i-16","D1","s","ch",1,2.58578431372549
"B4","B4.Xb03","ch","X","B4.Xb03|i-01","D1","s","ch",1,5.9
"B4","B4.Xb03","ch","X","B4.Xb03|i-02","D1","s","ch",1,7
"B4","B4.Xb03","ch","X","B4.Xb03|i-03","D1","s","ch",1,0.75
"B4","B4.Xb03","ch","X","B4.Xb03|i-04","D1","s","ch",1,-0.500000000000004
"B4","B4.Xb03","ch","X","B4.Xb03|i-05","D1","s","ch",1,2.31208791208791
"B4","B4.Xb03","ch","X","B4.Xb03|i-06","D1","s","ch",1,1.00000000000001
"B4","B4.Xb03","ch","X","B4.Xb03|i-07","D1","s","ch",1,0.400000000000001
"B4","B4.Xb03","ch","X","B4.Xb03|i-08","D1","s","ch",1,0
"B4","B4.Xb03","ch","X","B4.Xb03|i-09","D1","s","ch",1,-0.575174825174827
"B4","B4.Xb03","ch","X","B4.Xb03|i-10","D1","s","ch",1,2.32527472527472
"B4","B4.Xb03","ch","X","B4.Xb03|i-11","D1","s","ch",1,NA
"B4","B4.Xb03","ch","X","B4.Xb03|i-12","D1","s","ch",1,3.91666666666667
"B4","B4.Xb03","ch","X","B4.Xb03|i-13","D1","s","ch",1,-0.999999999999998
"B4","B4.Xb03","ch","X","B4.Xb03|i-14","D1","s","ch",1,0.0583333333333314
"B4","B4.Xb03","ch","X","B4.Xb03|i-15","D1","s","ch",1,2.41208791208791
"B4","B4.Xb03","ch","X","B4.Xb03|i-16","D1","s","ch",1,-0.589010989010989
